query	target	pct_id	aln_len
lambdaBa02	Clo2	61.0	559
lambdaBa02	phiSLT	58.0	560
lambdaBa02	phi-Sa2MW	57.7	560
lambdaBa02	phi3626	30.8	549
lambdaBa02	phiKO2	29.9	558
lambdaBa02	P27	28.9	540
lambdaBa02	SfV	29.7	539
lambdaBa02	ST64B	29.2	545
lambdaBa02	D3	29.8	537
lambdaBa02	Flex5	29.2	465
lambdaBa02	A2	29.9	552
lambdaBa02	PY54	29.2	548
lambdaBa02	LambdaSo	29.5	546
lambdaBa02	2.058.O.	26.8	541
lambdaBa02	3.058.O.	26.6	541
lambdaBa02	phi-13	26.8	549
lambdaBa02	PVL	26.6	549
lambdaBa02	LambdaSa2	28.4	560
lambdaBa02	Sfi21	24.9	562
lambdaBa02	Sfi19	25.3	566
lambdaBa02	bIL285	26.5	574
lambdaBa02	phi-adh	24.7	579
lambdaBa02	P008	21.3	555
lambdaBa02	sk1	21.3	553
lambdaBa02	bIL170	21.9	575
lambdaBa02	Meso2	23.4	261
P2	P2	100.0	590
P2	L-413C	99.8	590
P2	186	88.5	589
P2	Fels-2	63.1	590
P2	phi-CTX	58.5	583
P2	XccP1	58.6	570
P2	1.202.O.	44.9	590
P2	K139	42.8	608
P2	ESSI-2	43.5	573
P2	HP1	42.9	576
Lambda	Lambda	100.0	641
Lambda	phi80	89.5	640
Lambda	N15	87.2	640
Lambda	Phage21	66.6	625
Lambda	Gifsy-1	65.7	633
Lambda	VHML	30.1	632
Lambda	WO	30.1	602
Lambda	ECO1230–10	28.5	621
Lambda	2.096.O.	25.4	634
Lambda	1.083.O.	25.2	634
phi3626	phi3626	100.0	581
phi3626	phi-105	40.1	416
phi3626	lambdaBa02	30.8	549
phi3626	phiKO2	33.2	572
phi3626	P27	29.9	571
phi3626	phiSLT	30.9	550
phi3626	Flex5	30.1	498
phi3626	phi-Sa2MW	30.7	550
phi3626	PY54	30.5	573
phi3626	SfV	31.0	558
phi3626	ST64B	30.0	567
phi3626	phi-13	29.3	580
phi3626	PVL	29.3	580
phi3626	D3	29.2	558
phi3626	LambdaSo	28.5	575
phi3626	Clo2	32.5	375
phi3626	List-I6	26.6	576
phi3626	BK5-T	25.1	582
phi3626	Sfi19	23.8	575
phi3626	phi-adh	24.8	589
LP7	LP7	100.0	475
LP7	ST64T	78.8	471
LP7	P22	87.3	361
LP7	1.262.O.	40.6	298
LP7	PhiEco32	34.4	311
N15	N15	100.0	640
N15	phi80	88.8	640
N15	Lambda	87.2	640
N15	Phage21	66.7	639
N15	Gifsy-1	65.3	639
N15	VHML	31.1	621
N15	WO	30.2	625
N15	ECO1230–10	28.4	651
N15	2.096.O.	26.4	682
N15	1.083.O.	26.2	682
phi80	phi80	100.0	640
phi80	Lambda	89.5	640
phi80	N15	88.8	640
phi80	Phage21	66.6	638
phi80	Gifsy-1	66.1	622
phi80	VHML	30.4	612
phi80	WO	30.1	615
phi80	ECO1230–10	27.6	652
phi80	2.096.O.	25.9	656
phi80	1.083.O.	25.8	656
K1-5	K1-5	100.0	632
K1-5	SP6	79.5	633
K1-5	Era103	64.6	625
K1-5	GAP227	41.7	542
K1-5	1.204.O.	38.7	612
K1-5	phiKT	37.9	617
K1-5	phiKMV	35.8	603
K1-5	LIMEzero	35.2	560
K1-5	KP34	31.3	575
K1-5	T7	34.4	575
K1-5	phiA1122	34.4	575
K1-5	T3	34.7	554
K1-5	phiYeO3-12	34.3	554
Clo2	Clo2	100.0	596
Clo2	lambdaBa02	61.0	559
Clo2	phi-Sa2MW	53.2	562
Clo2	phiSLT	53.0	562
Clo2	P27	28.3	554
Clo2	ST64B	28.6	566
Clo2	PP04	29.1	540
Clo2	SfV	28.2	564
Clo2	A2	29.1	550
Clo2	D3	27.5	542
Clo2	phi3626	32.5	375
Clo2	2.058.O.	26.1	612
Clo2	3.058.O.	26.0	612
Clo2	List-I6	27.3	550
Clo2	LambdaSa2	27.6	554
Clo2	Sfi21	25.7	552
Clo2	Sfi19	25.7	571
Clo2	BK5-T	26.1	563
Clo2	7201	25.4	579
Clo2	P008	22.9	559
Clo2	bIL170	22.9	559
Clo2	sk1	22.8	557
phi92	phi92	100.0	694
phi92	1.063.O.	51.8	481
phi92	rV5	39.6	518
phi92	1.101.O.	34.4	515
phi92	1.121.O.	33.9	501
phi92	Felix-O1	32.7	568
phi92	1.161.O.	34.2	497
phi92	1.170.O.	33.2	506
phi92	1.084.O.	33.6	509
phi92	Meso3	32.8	458
phi92	1.193.O.	39.3	262
phi92	1.187.O.	37.4	262
Ea35-70	Ea35-70	100.0	731
Ea35-70	PhiEaH1	37.7	701
Ea35-70	SPN3US	32.4	726
RB49	RB49	100.0	607
RB49	T4	69.3	610
RB49	SP18	66.9	610
RB49	Aeh1	61.8	560
RB49	1.081.O.	52.1	578
RB49	KVP40	51.6	579
RB49	Vi01	32.9	483
RB49	2.275.O.	26.5	509
RB49	1.255.O.	35.4	285
RB49	1.244.A.	35.4	285
T4	T4	100.0	610
T4	SP18	81.7	611
T4	RB49	69.3	610
T4	Aeh1	60.3	605
T4	1.081.O.	53.0	593
T4	KVP40	53.1	593
T4	1.255.O.	35.2	301
T4	1.244.A.	35.2	301
PhiEaH1	PhiEaH1	100.0	705
PhiEaH1	Ea35-70	37.7	701
PhiEaH1	SPN3US	30.6	709
IME11	IME11	100.0	529
IME11	vB-EcoP-G7c	98.7	529
IME11	EC1-UPM	98.1	529
IME11	N4	85.7	530
IME11	JWAlpha	73.7	536
IME11	FSL-SP-058	64.4	528
IME11	vB-EamP-S6	61.5	527
IME11	pCB2047-B	60.5	537
IME11	Plymouth-podovirus-1	56.4	537
IME11	EE36Phi1	56.9	541
IME11	DSS3Phi2	56.9	541
IME11	ECP1	56.1	529
IME11	pYD6-A	51.7	536
IME11	LIT1	51.7	528
IME11	VBP32	51.9	540
IME11	1.097.O.	51.5	530
IME11	1.026.O.	51.0	531
IME11	1.025.O.	51.0	531
IME11	2.130.O.	51.0	531
IME11	1.152.O.	51.0	531
IME11	1.150.O.	51.0	531
IME11	LUZ7	51.1	538
IME11	1.245.O.	52.8	405
IME11	1.238.A.	52.8	405
IME11	1.238.B.	52.8	405
IME11	JA-1	49.2	447
IME11	1.261.O.	42.1	506
IME11	1.169.O.	42.1	506
IME11	1.224.A.	42.1	506
IME11	1.188.A.	42.1	506
IME11	1.188.C.	42.1	506
IME11	1.188.B.	42.1	506
IME11	1.245.O.	43.8	89
IME11	1.238.B.	43.8	89
IME11	1.238.A.	43.8	89
IME11	JA-1	40.7	86
Gj1	Gj1	100.0	671
Gj1	CP-T1	29.6	530
Gj1	T1	27.3	516
Gj1	phiEt88	26.9	521
Gj1	1.198.A.	30.7	381
Gj1	1.198.B.	30.7	381
Gj1	2.095.B.	30.4	381
Gj1	2.095.A.	30.4	381
Gj1	1.276.O.	30.4	381
Gj1	1.054.O.	24.6	487
Gj1	1.038.O.	24.4	487
Gj1	1.029.O.	26.7	202
ECP1	ECP1	100.0	535
ECP1	N4	58.9	531
ECP1	vB-EamP-S6	57.2	530
ECP1	FSL-SP-058	57.3	534
ECP1	IME11	56.1	529
ECP1	vB-EcoP-G7c	56.1	529
ECP1	EC1-UPM	55.8	529
ECP1	JWAlpha	55.3	533
ECP1	pCB2047-B	52.9	535
ECP1	1.150.O.	52.2	534
ECP1	1.152.O.	52.2	534
ECP1	2.130.O.	52.2	534
ECP1	1.025.O.	52.2	534
ECP1	1.026.O.	52.2	534
ECP1	pYD6-A	51.3	538
ECP1	LIT1	51.9	534
ECP1	1.097.O.	52.5	533
ECP1	Plymouth-podovirus-1	50.2	532
ECP1	LUZ7	52.1	537
ECP1	EE36Phi1	50.4	534
ECP1	VBP32	51.4	539
ECP1	DSS3Phi2	52.7	497
ECP1	1.245.O.	51.7	449
ECP1	1.238.A.	51.7	449
ECP1	1.238.B.	51.7	449
ECP1	JA-1	48.0	494
ECP1	1.188.B.	40.8	512
ECP1	1.188.A.	40.8	512
ECP1	1.169.O.	40.8	512
ECP1	1.261.O.	40.8	512
ECP1	1.224.A.	40.8	512
ECP1	1.188.C.	40.8	512
ECP1	1.245.O.	43.0	79
ECP1	1.238.B.	43.0	79
ECP1	1.238.A.	43.0	79
CP-933K	CP-933K	100.0	700
CP-933K	Gifsy-2	66.3	701
CP-933K	Fels-1	64.7	700
CP-933K	Chi	40.8	674
CP-933K	1.111.B.	36.4	642
CP-933K	1.111.A.	36.4	642
CP-933N	CP-933N	100.0	553
CP-933N	CP-933P	98.9	553
CP-933N	CP-933V	98.9	553
CP-933N	BP-4795	98.2	553
CP-933N	Xp10	47.8	546
CP-933N	Meso2	46.7	591
CP-933N	PP04	21.8	486
CP-933N	phi1026b	21.8	527
CP-933V	CP-933P	99.1	553
CP-933V	CP-933V	100.0	553
CP-933V	CP-933N	98.9	553
CP-933V	BP-4795	98.2	553
CP-933V	Xp10	47.8	546
CP-933V	Meso2	46.5	591
CP-933V	PP04	21.4	482
CP-933V	phi1026b	21.6	490
CP-933P	CP-933P	100.0	553
CP-933P	BP-4795	98.9	553
CP-933P	CP-933V	99.1	553
CP-933P	CP-933N	98.9	553
CP-933P	Xp10	48.0	546
CP-933P	Meso2	46.9	591
CP-933P	PP04	21.4	482
CP-933P	phi1026b	22.0	527
SP6	SP6	100.0	631
SP6	K1-5	79.5	633
SP6	Era103	68.9	624
SP6	phiKT	40.8	600
SP6	GAP227	39.1	627
SP6	phiKMV	37.7	623
SP6	LIMEzero	37.3	566
SP6	1.204.O.	38.1	590
SP6	KP34	36.3	535
SP6	phiYeO3-12	35.7	544
SP6	T3	35.8	544
SP6	T7	35.8	539
SP6	phiA1122	35.8	539
SP6	P-SSP7	31.6	554
T5	T5	100.0	438
HK639	HK639	100.0	523
HK639	9g	46.2	537
HK639	1.207.B.	52.8	369
HK639	1.117.O.	52.8	369
HK639	2.117.O.	52.8	369
HK639	Meso1	29.5	431
T3	T3	100.0	586
T3	phiYeO3-12	97.6	585
T3	T7	86.0	586
T3	phiA1122	86.2	586
T3	gh-1	62.8	576
T3	P-SSP7	44.3	578
T3	SP6	35.8	544
T3	K1-5	34.7	554
T3	Era103	35.6	531
T3	KP34	33.0	575
T3	LIMEzero	32.2	572
T3	phiKMV	30.7	583
T3	GAP227	32.6	579
T3	phiKT	33.9	563
T3	1.204.O.	30.4	559
T7	T7	100.0	586
T7	phiA1122	99.1	586
T7	T3	86.0	586
T7	phiYeO3-12	84.6	585
T7	gh-1	61.8	573
T7	P-SSP7	44.9	563
T7	K1-5	34.4	575
T7	SP6	35.8	539
T7	LIMEzero	32.7	566
T7	KP34	32.9	562
T7	phiKMV	33.3	531
T7	GAP227	33.6	554
T7	phiKT	33.0	570
T7	1.204.O.	32.1	546
pEP-14	pEP-14	100.0	557
pEP-14	Bcep22	57.7	532
pEP-14	PBC5	46.3	523
pEP-14	HS2	40.6	488
pEP-14	phiES15	39.8	500
pEP-14	1.291.O.	38.6	503
pEP-14	1.284.A.	37.8	505
pEP-14	1.113.A.	37.9	523
pEP-14	1.289.A.	37.1	525
pEP-14	1.197.A.	37.1	367
pEP-14	1.205.O.	43.8	306
pEP-14	Stx1-phi	42.7	309
pEP-14	933W	42.7	309
pEP-14	1.179.O.	28.6	245
pEP-14	1.254.O.	28.2	245
T1	T1	100.0	527
T1	phiEt88	57.3	522
T1	ZF40	42.5	482
T1	1.054.O.	37.8	558
T1	1.038.O.	37.9	552
T1	1.029.O.	37.7	552
T1	1.076.O.	39.7	516
T1	1.154.O.	40.2	522
T1	1.122.B.	38.5	493
T1	1.122.A.	38.5	493
T1	1.247.B.	38.5	493
T1	1.247.A.	38.5	493
T1	CP-T1	32.6	509
T1	1.211.A.	38.6	321
T1	1.211.B.	38.6	321
T1	1.183.O.	38.4	320
T1	Gj1	27.3	516
T1	PY100	29.9	505
T1	Aaphi23	27.3	535
Era103	Era103	100.0	624
Era103	SP6	68.9	624
Era103	K1-5	64.6	625
Era103	GAP227	43.3	541
Era103	phiKMV	37.8	587
Era103	1.204.O.	38.3	596
Era103	phiKT	38.6	594
Era103	LIMEzero	36.6	535
Era103	KP34	35.8	570
Era103	gh-1	35.3	539
Era103	phiYeO3-12	35.8	531
Era103	T3	35.6	531
Era103	P-SSP7	30.3	565
P27	P27	100.0	570
P27	ST64B	77.9	570
P27	SfV	76.4	560
P27	phiE125	67.5	566
P27	phi1026b	67.7	563
P27	phiKO2	57.8	564
P27	PY54	55.3	571
P27	PP04	48.6	564
P27	D3	48.1	566
P27	phiSLT	31.2	573
P27	phi3626	29.9	571
P27	phi-Sa2MW	31.2	573
P27	lambdaBa02	28.9	540
P27	Flex5	30.3	495
P27	PP01	28.3	580
P27	LambdaSo	27.9	577
P27	Clo2	28.3	554
P27	phi-105	29.7	414
P27	List-I6	26.1	593
P27	A2	27.0	581
P27	bIL285	25.2	608
SfV	SfV	100.0	577
SfV	ST64B	89.8	567
SfV	P27	76.4	560
SfV	phiE125	68.3	565
SfV	phi1026b	68.1	567
SfV	phiKO2	54.0	568
SfV	PY54	53.3	576
SfV	PP04	46.9	565
SfV	D3	46.1	570
SfV	lambdaBa02	29.7	539
SfV	phiSLT	30.2	563
SfV	phi-Sa2MW	30.0	563
SfV	phi3626	31.0	558
SfV	PP01	28.7	595
SfV	Flex5	30.2	487
SfV	LambdaSo	26.3	582
SfV	Clo2	28.2	564
SfV	List-I6	27.3	567
SfV	A2	26.9	591
SfV	phi-105	28.6	416
SfV	bIL285	34.0	150
SfV	PP01	48.2	56
Rak2	Rak2	100.0	889
Rak2	2.275.O.	49.6	498
Rak2	Vi01	30.9	447
Rak2	JA-1	26.9	568
Rak2	Aeh1	26.6	526
Rak2	1.244.A.	39.7	234
Rak2	1.255.O.	39.7	234
Rak2	1.245.O.	27.5	491
Rak2	1.238.A.	27.1	491
Rak2	1.238.B.	27.1	491
Rak2	Vi01	25.0	200
Rak2	1.244.A.	35.8	95
Rak2	1.255.O.	35.8	95
rV5	rV5	100.0	515
rV5	1.121.O.	42.3	503
rV5	1.063.O.	41.6	478
rV5	phi92	39.6	518
rV5	Felix-O1	34.7	507
rV5	1.101.O.	35.8	517
rV5	1.187.O.	51.9	239
rV5	Meso3	34.4	491
rV5	1.170.O.	31.5	496
rV5	1.193.O.	41.4	244
ECO1230–10	ECO1230–10	100.0	674
ECO1230–10	WO	34.2	591
ECO1230–10	PP02	31.2	651
ECO1230–10	1.083.O.	30.9	615
ECO1230–10	2.096.O.	30.9	615
ECO1230–10	VHML	29.7	613
ECO1230–10	1.030.O.	26.7	498
Stx1-phi	Stx1-phi	100.0	568
Stx1-phi	933W	100.0	568
Stx1-phi	1.205.O.	49.2	563
Stx1-phi	Bcep22	40.9	342
Stx1-phi	phiES15	43.1	297
Stx1-phi	HS2	40.7	297
Stx1-phi	pEP-14	42.7	309
Stx1-phi	1.291.O.	39.1	327
Stx1-phi	1.284.A.	40.3	303
Stx1-phi	1.287.O.	42.1	290
Stx1-phi	PBC5	37.3	308
Stx1-phi	KF-1	36.0	325
Stx1-phi	VPMS1	35.3	312
phiEt88	phiEt88	100.0	519
phiEt88	T1	57.3	522
phiEt88	ZF40	44.5	548
phiEt88	1.029.O.	40.9	550
phiEt88	1.054.O.	41.7	547
phiEt88	1.038.O.	41.3	549
phiEt88	1.247.A.	40.8	557
phiEt88	1.247.B.	40.8	557
phiEt88	1.122.A.	40.8	557
phiEt88	1.122.B.	40.8	557
phiEt88	1.076.O.	40.4	539
phiEt88	1.154.O.	38.4	554
phiEt88	CP-T1	33.2	527
phiEt88	1.183.O.	37.9	319
phiEt88	1.211.A.	37.3	319
phiEt88	1.211.B.	37.3	319
phiEt88	PY100	29.2	530
phiEt88	Gj1	26.9	521
phiEt88	Aaphi23	27.7	502
phiEt88	Aaphi23	21.7	235
Lj965	Lj965	100.0	424
Lj965	EJ-1	55.1	410
phiKT	phiKT	100.0	601
phiKT	GAP227	48.3	611
phiKT	1.204.O.	42.4	625
phiKT	SP6	40.7	599
phiKT	LIMEzero	39.3	563
phiKT	K1-5	37.9	617
phiKT	KP34	39.8	603
phiKT	Era103	38.6	594
phiKT	phiKMV	39.2	609
phiKT	gh-1	34.6	547
phiKT	P-SSP7	30.0	564
EMCL-117	EMCL-117	100.0	486
EMCL-117	1.210.O.	46.5	458
EMCL-117	1.110.O.	44.6	473
EMCL-117	MSW-3	44.9	470
EMCL-117	1.239.O.	42.5	471
EMCL-117	1.144.O.	39.4	477
EMCL-117	1.013.O.	39.3	473
EMCL-117	1.214.O.	39.3	473
EMCL-117	phiFlu	38.2	416
EMCL-117	1.123.O.	32.6	463
EMCL-117	HK620	32.6	478
EMCL-117	Sf6	32.4	478
EMCL-117	APSE-1	30.9	476
EMCL-117	E1	31.1	225
EMCL-117	1.052.A.	28.9	298
EMCL-117	1.155.O.	25.1	422
EMCL-117	1.259.O.	24.7	421
EMCL-117	NF5	24.7	227
FluMu	FluMu	100.0	508
FluMu	1.217.O.	59.0	510
FluMu	1.159.O.	59.0	510
FluMu	1.156.O.	59.0	510
FluMu	2.159.B.	59.0	510
FluMu	2.159.A.	59.0	510
FluMu	1.219.O.	59.0	510
FluMu	1.028.O.	59.0	510
FluMu	1.136.O.	59.0	510
FluMu	1.142.O.	59.0	510
FluMu	MuSo1	55.1	506
FluMu	Mu	55.2	500
FluMu	BcepMu	47.9	480
FluMu	RadMu	31.1	473
LP65	LP65	100.0	488
LP65	1102phi1-3	50.0	446
LP65	Bastille	47.3	457
LP65	P100	44.2	484
LP65	A511	44.2	484
LP65	K	42.3	466
LP65	G1	42.3	466
LP65	SPO1	34.4	456
LL-H	LL-H	100.0	433
LL-H	phig1e	57.5	433
LL-H	MM1	51.9	432
LL-H	BCJA1c	52.0	442
LL-H	A500	51.3	433
LL-H	A118	51.0	433
LL-H	SPP1	26.5	442
LL-H	NF5	26.4	436
LL-H	EJ-1	22.8	426
phig1e	phig1e	100.0	447
phig1e	LL-H	57.5	433
phig1e	BCJA1c	49.6	450
phig1e	MM1	48.4	426
phig1e	A500	48.7	437
phig1e	A118	48.7	437
phig1e	NF5	28.1	242
HP1	HP1	100.0	607
HP1	ESSI-2	50.6	597
HP1	K139	49.4	603
HP1	1.202.O.	49.7	590
HP1	186	42.4	576
HP1	Fels-2	42.0	578
HP1	P2	42.9	576
HP1	L-413C	42.7	576
HP1	phi-CTX	40.0	590
HP1	XccP1	39.6	581
r1t	r1t	100.0	469
Aaphi23	Aaphi23	100.0	487
Aaphi23	PY100	38.6	492
Aaphi23	CP-T1	38.0	474
Aaphi23	1.054.O.	26.0	553
Aaphi23	phiEt88	27.7	502
Aaphi23	1.038.O.	25.7	553
Aaphi23	1.029.O.	25.3	553
Aaphi23	T1	38.3	240
Aaphi23	TP901-1	27.4	486
Aaphi23	1.076.O.	25.7	478
Aaphi23	ZF40	36.4	154
Aaphi23	phiEt88	21.7	235
Aaphi23	T1	18.9	259
phi-adh	phi-adh	100.0	624
phi-adh	Sfi19	61.6	623
phi-adh	Sfi21	61.2	623
phi-adh	BK5-T	59.3	626
phi-adh	7201	53.1	623
phi-adh	A2	28.5	565
phi-adh	lambdaBa02	24.7	579
phi-adh	phi3626	24.8	589
TP901-1	TP901-1	100.0	462
TP901-1	Aaphi23	27.4	486
TP901-1	PY100	27.6	344
bIL67	bIL67	100.0	518
bIL67	c2	98.1	518
bIL67	phiSLT	22.6	540
bIL67	phi-Sa2MW	22.4	540
bIL67	2.058.O.	23.4	461
bIL67	3.058.O.	23.4	461
bIL170	bIL170	100.0	540
bIL170	P008	96.7	540
bIL170	sk1	96.5	540
bIL170	LambdaSa2	28.9	532
bIL170	phiSLT	25.6	539
bIL170	phi-Sa2MW	25.2	539
bIL170	Clo2	22.9	559
bIL170	lambdaBa02	22.0	555
vB-EamP-S6	vB-EamP-S6	100.0	530
vB-EamP-S6	FSL-SP-058	67.5	526
vB-EamP-S6	N4	64.9	527
vB-EamP-S6	JWAlpha	63.3	531
vB-EamP-S6	EC1-UPM	62.2	527
vB-EamP-S6	vB-EcoP-G7c	61.7	527
vB-EamP-S6	IME11	61.5	527
vB-EamP-S6	pCB2047-B	57.3	532
vB-EamP-S6	EE36Phi1	55.9	533
vB-EamP-S6	DSS3Phi2	55.5	533
vB-EamP-S6	Plymouth-podovirus-1	55.3	532
vB-EamP-S6	ECP1	57.2	530
vB-EamP-S6	1.150.O.	54.9	528
vB-EamP-S6	1.025.O.	54.9	528
vB-EamP-S6	1.026.O.	54.9	528
vB-EamP-S6	1.152.O.	54.9	528
vB-EamP-S6	2.130.O.	54.9	528
vB-EamP-S6	pYD6-A	54.4	528
vB-EamP-S6	1.097.O.	54.3	530
vB-EamP-S6	VBP32	54.6	529
vB-EamP-S6	LIT1	52.1	530
vB-EamP-S6	LUZ7	52.1	537
vB-EamP-S6	1.245.O.	54.2	415
vB-EamP-S6	1.238.A.	54.2	415
vB-EamP-S6	1.238.B.	54.2	415
vB-EamP-S6	JA-1	50.8	453
vB-EamP-S6	1.188.C.	39.7	499
vB-EamP-S6	1.224.A.	39.7	499
vB-EamP-S6	1.261.O.	39.7	499
vB-EamP-S6	1.188.B.	39.7	499
vB-EamP-S6	1.169.O.	39.7	499
vB-EamP-S6	1.188.A.	39.7	499
vB-EamP-S6	JA-1	47.3	74
vB-EamP-S6	1.245.O.	38.4	86
vB-EamP-S6	1.238.B.	38.4	86
vB-EamP-S6	1.238.A.	38.4	86
A118	A118	100.0	443
A118	A500	95.0	443
A118	MM1	52.5	432
A118	LL-H	51.0	433
A118	BCJA1c	49.9	445
A118	phig1e	48.7	437
A118	NF5	27.4	441
A118	SPP1	33.9	236
KP34	KP34	100.0	618
KP34	LIMEzero	70.1	609
KP34	phiKMV	46.2	604
KP34	phiKT	39.8	603
KP34	SP6	36.3	535
KP34	GAP227	36.6	625
KP34	Era103	35.8	570
KP34	K1-5	31.3	575
KP34	gh-1	33.6	608
KP34	1.204.O.	43.6	374
KP34	T3	33.0	575
KP34	phiYeO3-12	33.0	575
KP34	P-SSP7	32.3	564
KP34	1.204.O.	28.3	254
c2	c2	100.0	518
c2	bIL67	98.1	518
c2	phiSLT	22.7	541
c2	phi-Sa2MW	22.6	541
c2	2.058.O.	23.6	461
c2	3.058.O.	23.6	461
EC1-UPM	EC1-UPM	100.0	529
EC1-UPM	vB-EcoP-G7c	98.3	529
EC1-UPM	IME11	98.1	529
EC1-UPM	N4	86.0	530
EC1-UPM	JWAlpha	73.3	536
EC1-UPM	FSL-SP-058	64.8	528
EC1-UPM	vB-EamP-S6	62.2	527
EC1-UPM	pCB2047-B	60.4	536
EC1-UPM	Plymouth-podovirus-1	56.1	537
EC1-UPM	EE36Phi1	56.8	539
EC1-UPM	DSS3Phi2	56.8	539
EC1-UPM	ECP1	55.8	529
EC1-UPM	pYD6-A	52.6	536
EC1-UPM	LIT1	52.1	528
EC1-UPM	VBP32	52.6	540
EC1-UPM	1.097.O.	52.3	530
EC1-UPM	1.152.O.	51.8	531
EC1-UPM	2.130.O.	51.8	531
EC1-UPM	1.025.O.	51.8	531
EC1-UPM	1.150.O.	51.8	531
EC1-UPM	1.026.O.	51.8	531
EC1-UPM	LUZ7	50.9	538
EC1-UPM	1.245.O.	54.1	405
EC1-UPM	1.238.A.	54.1	405
EC1-UPM	1.238.B.	54.1	405
EC1-UPM	JA-1	49.8	446
EC1-UPM	1.169.O.	41.7	506
EC1-UPM	1.261.O.	41.7	506
EC1-UPM	1.224.A.	41.7	506
EC1-UPM	1.188.B.	41.7	506
EC1-UPM	1.188.C.	41.7	506
EC1-UPM	1.188.A.	41.7	506
EC1-UPM	1.245.O.	43.8	89
EC1-UPM	1.238.B.	43.8	89
EC1-UPM	1.238.A.	43.8	89
EC1-UPM	JA-1	40.7	86
P008	P008	100.0	540
P008	sk1	98.3	540
P008	bIL170	96.7	540
P008	LambdaSa2	28.3	547
P008	phiSLT	24.9	546
P008	phi-Sa2MW	24.9	546
P008	Clo2	22.9	559
P008	lambdaBa02	21.3	555
A500	A500	100.0	443
A500	A118	95.0	443
A500	MM1	52.3	434
A500	LL-H	51.3	433
A500	BCJA1c	49.2	445
A500	phig1e	48.7	437
A500	NF5	27.5	444
A500	SPP1	26.7	442
P100	P100	100.0	517
P100	A511	100.0	517
P100	G1	63.0	505
P100	K	63.0	505
P100	Bastille	55.4	516
P100	1102phi1-3	55.3	517
P100	LP65	44.2	484
P100	SPO1	36.6	506
TM4	TM4	100.0	474
Meso1	Meso1	100.0	445
Meso1	9g	30.4	437
Meso1	HK639	29.5	431
sk1	sk1	100.0	540
sk1	P008	98.3	540
sk1	bIL170	96.5	540
sk1	LambdaSa2	28.5	547
sk1	phiSLT	25.3	546
sk1	phi-Sa2MW	25.3	546
sk1	Clo2	22.8	557
sk1	lambdaBa02	21.3	553
N4	N4	100.0	530
N4	EC1-UPM	86.0	530
N4	vB-EcoP-G7c	85.8	530
N4	IME11	85.7	530
N4	JWAlpha	75.7	536
N4	vB-EamP-S6	64.9	527
N4	FSL-SP-058	65.6	532
N4	pCB2047-B	59.0	537
N4	EE36Phi1	57.9	539
N4	DSS3Phi2	57.5	539
N4	ECP1	58.9	531
N4	Plymouth-podovirus-1	56.1	537
N4	pYD6-A	54.3	536
N4	VBP32	53.5	540
N4	1.097.O.	53.7	531
N4	1.025.O.	53.3	533
N4	1.026.O.	53.3	533
N4	1.150.O.	53.3	533
N4	2.130.O.	53.3	533
N4	1.152.O.	53.3	533
N4	LIT1	53.0	528
N4	LUZ7	51.9	541
N4	JA-1	50.1	479
N4	1.245.O.	53.8	405
N4	1.238.B.	53.8	405
N4	1.238.A.	53.8	405
N4	1.261.O.	40.6	508
N4	1.224.A.	40.6	508
N4	1.169.O.	40.6	508
N4	1.188.B.	40.6	508
N4	1.188.A.	40.6	508
N4	1.188.C.	40.6	508
N4	1.245.O.	42.9	84
N4	1.238.B.	42.9	84
N4	1.238.A.	42.9	84
A511	P100	100.0	517
A511	A511	100.0	517
A511	G1	63.0	505
A511	K	63.0	505
A511	Bastille	55.4	516
A511	1102phi1-3	55.3	517
A511	LP65	44.2	484
A511	SPO1	36.6	506
BK5-T	BK5-T	100.0	657
BK5-T	Sfi19	63.8	624
BK5-T	Sfi21	62.8	624
BK5-T	phi-adh	59.3	626
BK5-T	7201	56.9	624
BK5-T	A2	30.8	552
BK5-T	phi3626	25.1	582
BK5-T	Clo2	26.1	563
BK5-T	LambdaSo	22.3	611
BK5-T	PP01	22.7	444
Pnm1	Pnm1	100.0	539
Pnm1	D3112	60.2	538
D29	D29	100.0	595
D29	L5	90.9	595
D29	VWB	33.6	559
D29	phiC31	32.7	223
bIL285	bIL285	100.0	592
bIL285	List-I6	49.9	587
bIL285	phi-Sa2MW	26.5	532
bIL285	phiSLT	26.5	532
bIL285	lambdaBa02	26.5	574
bIL285	P27	25.2	608
bIL285	PY54	23.9	606
bIL285	PP04	23.4	563
bIL285	phiKO2	22.8	592
bIL285	D3	22.7	568
bIL285	SfV	34.0	150
bIL285	ST64B	31.3	150
L5	L5	100.0	593
L5	D29	90.9	595
L5	VWB	34.4	555
L5	phiC31	33.6	226
Meso3	Meso3	100.0	462
Meso3	Felix-O1	42.4	450
Meso3	rV5	34.4	491
Meso3	1.063.O.	33.0	460
Meso3	phi92	32.8	458
Meso3	1.084.O.	30.5	509
Meso3	psiM2	39.5	162
Meso3	psiM100	38.9	162
B3	B3	100.0	486
B3	RadMu	36.1	452
Meso2	Meso2	100.0	598
Meso2	BP-4795	47.0	591
Meso2	CP-933P	46.9	591
Meso2	CP-933V	46.5	591
Meso2	CP-933N	46.7	591
Meso2	Xp10	42.6	585
Meso2	lambdaBa02	23.4	261
vB-EcoP-G7c	vB-EcoP-G7c	100.0	534
vB-EcoP-G7c	IME11	98.7	529
